product_name,category,brand,price,product_id
Reynolds Academic,Books,Reynolds,307.41,5596
Garnier Men's Skincare,Beauty,Garnier,3025.0,5597
Tata Organic Product,Grocery,Tata,174.07,5598
Parle Staples,Grocery,Parle,1227.3,5599
Biotique Men's Grooming Kit,Beauty,Biotique,4213.07,5600
Nike Sportswear,Sports,Nike,3753.47,5601
Harper Collins Fiction,Books,Harper Collins,3130.71,5602
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,379.96,5603
Amul Snacks,Grocery,Amul,36.85,5604
Cosco Yoga Accessories,Sports,Cosco,4239.87,5605
Biotique Women's Skincare,Beauty,Biotique,427.71,5606
Penguin Non-fiction,Books,Penguin,551.28,5607
Britannia Snacks,Grocery,Britannia,397.8,5608
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,13924.81,5609
Tata Organic Product,Grocery,Tata,1257.78,5610
Godrej Home Decor,Home,Godrej,2023.25,5611
Reynolds Self-help,Books,Reynolds,699.47,5612
Pigeon Home Decor,Home,Pigeon,6137.23,5613
Reebok Gym Equipment,Sports,Reebok,1788.81,5614
Biotique Women's Skincare,Beauty,Biotique,3240.47,5615
Penguin Non-fiction,Books,Penguin,507.73,5616
Parle Staples,Grocery,Parle,2057.25,5617
Britannia Snacks,Grocery,Britannia,684.41,5618
Cosco Gym Equipment,Sports,Cosco,3595.74,5619
Van Heusen Women's Kurta,Fashion,Van Heusen,2968.55,5620
Sugar Cosmetics Men's Perfume,Beauty,Sugar Cosmetics,13855.39,5621
Nivia Yoga Accessories,Sports,Nivia,3973.33,5622
Parle Snacks,Grocery,Parle,593.29,5623
Organic India Organic Product,Grocery,Organic India,4502.56,5624
IKEA Storage Solution,Home,IKEA,8573.31,5625
Penguin Academic,Books,Penguin,22.32,5626
Nykaa Men's Perfume,Beauty,Nykaa,435.2,5627
Nestle Beverages,Grocery,Nestle,3702.04,5628
Reynolds Non-fiction,Books,Reynolds,3197.54,5629
Nestle Organic Product,Grocery,Nestle,2632.34,5630
Nivia Sportswear,Sports,Nivia,3708.17,5631
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,2434.38,5632
Godrej Kitchen Appliance,Home,Godrej,9687.12,5633
Decathlon Outdoor Gear,Sports,Decathlon,1909.86,5634
Reebok Outdoor Gear,Sports,Reebok,5783.09,5635
Cosco Sportswear,Sports,Cosco,1437.61,5636
Patanjali Snacks,Grocery,Patanjali,1767.73,5637
Patanjali Organic Product,Grocery,Patanjali,403.11,5638
Dove Men's Grooming Kit,Beauty,Dove,38051.3,5639
Nivea Men's Grooming Kit,Beauty,Nivea,372.96,5640
Harper Collins Academic,Books,Harper Collins,694.23,5641
Adidas Yoga Accessories,Sports,Adidas,2217.47,5642
Realme Laptop,Electronics,Realme,63461.92,5643
Nestle Snacks,Grocery,Nestle,275.54,5644
Nivia Sportswear,Sports,Nivia,12360.8,5645
Prestige Furniture,Home,Prestige,4703.81,5646
Classmate Children's Book,Books,Classmate,200.71,5647
Harper Collins Children's Book,Books,Harper Collins,3008.83,5648
Reynolds Fiction,Books,Reynolds,481.83,5649
Cosco Yoga Accessories,Sports,Cosco,1318.28,5650
Biotique Men's Skincare,Beauty,Biotique,592.32,5651
Tata Snacks,Grocery,Tata,579.04,5652
Britannia Organic Product,Grocery,Britannia,218.92,5653
Fabindia Women's Footwear,Fashion,Fabindia,1732.91,5654
Reynolds Self-help,Books,Reynolds,9903.7,5655
Nestle Organic Product,Grocery,Nestle,2773.94,5656
Adidas Yoga Accessories,Sports,Adidas,1141.3,5657
Fabfurnish Bedding,Home,Fabfurnish,4424.43,5658
Organic India Beverages,Grocery,Organic India,3207.41,5659
Home Centre Storage Solution,Home,Home Centre,3493.82,5660
Cosco Gym Equipment,Sports,Cosco,3567.66,5661
Organic India Snacks,Grocery,Organic India,1611.37,5662
Nivea Women's Haircare,Beauty,Nivea,376.11,5663
Nestle Staples,Grocery,Nestle,3114.72,5664
Harper Collins Fiction,Books,Harper Collins,71.34,5665
Penguin Children's Book,Books,Penguin,4901.72,5666
Classmate Non-fiction,Books,Classmate,92.82,5667
Amul Staples,Grocery,Amul,748.95,5668
Penguin Children's Book,Books,Penguin,758.23,5669
Harper Collins Academic,Books,Harper Collins,181.75,5670
Whirlpool Storage Solution,Home,Whirlpool,11569.69,5671
Nike Sportswear,Sports,Nike,69330.51,5672
Dove Men's Haircare,Beauty,Dove,513.94,5673
Decathlon Sportswear,Sports,Decathlon,3310.7,5674
Garnier Women's Perfume,Beauty,Garnier,1199.46,5675
Decathlon Yoga Accessories,Sports,Decathlon,25.36,5676
Penguin Academic,Books,Penguin,967.93,5677
Prestige Home Decor,Home,Prestige,4687.2,5678
Home Centre Bedding,Home,Home Centre,1403.3,5679
HP Camera,Electronics,HP,11440.19,5680
Adidas Women's Footwear,Fashion,Adidas,4072.03,5681
Parker Fiction,Books,Parker,3981.26,5682
Classmate Children's Book,Books,Classmate,895.57,5683
ITC Beverages,Grocery,ITC,150.93,5684
Decathlon Sportswear,Sports,Decathlon,14880.93,5685
Classmate Self-help,Books,Classmate,4939.95,5686
Lenovo Tablet,Electronics,Lenovo,7114.82,5687
Classmate Non-fiction,Books,Classmate,3108.39,5688
Adidas Gym Equipment,Sports,Adidas,563.22,5689
Penguin Fiction,Books,Penguin,4405.97,5690
Puma Gym Equipment,Sports,Puma,3833.02,5691
Decathlon Gym Equipment,Sports,Decathlon,492.27,5692
Harper Collins Self-help,Books,Harper Collins,614.4,5693
Cosco Gym Equipment,Sports,Cosco,3222.8,5694
Penguin Children's Book,Books,Penguin,767.44,5695
Fabfurnish Storage Solution,Home,Fabfurnish,4731.27,5696
Nestle Staples,Grocery,Nestle,8818.85,5697
Puma Gym Equipment,Sports,Puma,2976.71,5698
Harper Collins Children's Book,Books,Harper Collins,716.4,5699
Parle Organic Product,Grocery,Parle,3194.02,5700
Puma Women's T-shirt,Fashion,Puma,1614.92,5701
Reebok Yoga Accessories,Sports,Reebok,1328.66,5702
Apple Headphones,Electronics,Apple,3619.74,5703
Classmate Fiction,Books,Classmate,902.76,5704
LG Bedding,Home,LG,3083.34,5705
Nestle Snacks,Grocery,Nestle,951.98,5706
Nykaa Men's Grooming Kit,Beauty,Nykaa,3634.08,5707
Biotique Women's Skincare,Beauty,Biotique,3451.6,5708
Parker Non-fiction,Books,Parker,494.18,5709
Tata Staples,Grocery,Tata,354.6,5710
Parker Self-help,Books,Parker,170.55,5711
Cosco Sportswear,Sports,Cosco,98251.93,5712
Nivea Men's Perfume,Beauty,Nivea,4944.81,5713
Nivia Yoga Accessories,Sports,Nivia,4046.86,5714
Patanjali Beverages,Grocery,Patanjali,6022.14,5715
Parker Academic,Books,Parker,341.12,5716
Dove Men's Skincare,Beauty,Dove,1269.23,5717
Levi's Women's Kurta,Fashion,Levi's,3864.08,5718
Amul Staples,Grocery,Amul,3571.88,5719
Organic India Snacks,Grocery,Organic India,253.99,5720
OnePlus Tablet,Electronics,OnePlus,7855.07,5721
Cosco Outdoor Gear,Sports,Cosco,4647.34,5722
Dove Men's Haircare,Beauty,Dove,1670.68,5723
LG Kitchen Appliance,Home,LG,6565.91,5724
Tata Beverages,Grocery,Tata,10156.61,5725
Nivia Sportswear,Sports,Nivia,1211.25,5726
Parker Non-fiction,Books,Parker,650.34,5727
Nivea Men's Haircare,Beauty,Nivea,6312.83,5728
Garnier Men's Perfume,Beauty,Garnier,6263.44,5729
Reynolds Non-fiction,Books,Reynolds,534.06,5730
Harper Collins Academic,Books,Harper Collins,1856.39,5731
IKEA Storage Solution,Home,IKEA,2290.85,5732
Parker Fiction,Books,Parker,3336.22,5733
Levi's Saree,Fashion,Levi's,1490.28,5734
Nike Sportswear,Sports,Nike,3278.43,5735
Tata Snacks,Grocery,Tata,483.64,5736
Sony Tablet,Electronics,Sony,2861.68,5737
Tata Staples,Grocery,Tata,216.98,5738
Classmate Children's Book,Books,Classmate,2762.76,5739
Dove Men's Skincare,Beauty,Dove,2677.37,5740
Organic India Beverages,Grocery,Organic India,634.3,5741
Allen Solly Women's Footwear,Fashion,Allen Solly,2370.12,5742
Decathlon Outdoor Gear,Sports,Decathlon,63972.0,5743
Nivea Men's Haircare,Beauty,Nivea,604.15,5744
Patanjali Beverages,Grocery,Patanjali,11352.42,5745
Reebok Yoga Accessories,Sports,Reebok,4549.57,5746
Harper Collins Academic,Books,Harper Collins,1810.91,5747
Nivea Men's Perfume,Beauty,Nivea,1646.56,5748
Tata Staples,Grocery,Tata,297.13,5749
Nivea Men's Skincare,Beauty,Nivea,18069.27,5750
Harper Collins Academic,Books,Harper Collins,971.94,5751
Fabfurnish Kitchen Appliance,Home,Fabfurnish,1253.97,5752
Boat Camera,Electronics,Boat,12678.06,5753
Nivia Outdoor Gear,Sports,Nivia,137.52,5754
Nike Sportswear,Sports,Nike,1984.99,5755
Xiaomi Tablet,Electronics,Xiaomi,4168.05,5756
Parker Children's Book,Books,Parker,675.87,5757
Patanjali Staples,Grocery,Patanjali,3962.86,5758
Dell Headphones,Electronics,Dell,1852.19,5759
Harper Collins Fiction,Books,Harper Collins,1919.06,5760
Home Centre Home Decor,Home,Home Centre,5249.31,5761
Garnier Men's Grooming Kit,Beauty,Garnier,4052.37,5762
Parle Organic Product,Grocery,Parle,3187.71,5763
Decathlon Outdoor Gear,Sports,Decathlon,2902.37,5764
Nykaa Men's Haircare,Beauty,Nykaa,3268.28,5765
Penguin Academic,Books,Penguin,3525.16,5766
Patanjali Snacks,Grocery,Patanjali,2359.47,5767
Penguin Children's Book,Books,Penguin,2204.8,5768
Reebok Sportswear,Sports,Reebok,291.85,5769
Patanjali Beverages,Grocery,Patanjali,537.32,5770
Amul Beverages,Grocery,Amul,526.07,5771
Reynolds Children's Book,Books,Reynolds,281.19,5772
Classmate Children's Book,Books,Classmate,509.63,5773
Cosco Gym Equipment,Sports,Cosco,13897.61,5774
HP Tablet,Electronics,HP,8206.54,5775
Whirlpool Kitchen Appliance,Home,Whirlpool,51242.39,5776
Classmate Children's Book,Books,Classmate,738.85,5777
Puma Gym Equipment,Sports,Puma,5482.64,5778
Tata Beverages,Grocery,Tata,12598.52,5779
Parle Snacks,Grocery,Parle,198.19,5780
Adidas Yoga Accessories,Sports,Adidas,13503.34,5781
Organic India Beverages,Grocery,Organic India,1291.58,5782
Puma Women's Kurta,Fashion,Puma,1998.83,5783
Harper Collins Academic,Books,Harper Collins,387.04,5784
Parker Self-help,Books,Parker,658.14,5785
Nike Yoga Accessories,Sports,Nike,2357.83,5786
IKEA Storage Solution,Home,IKEA,4693.21,5787
Puma Gym Equipment,Sports,Puma,1914.94,5788
Penguin Children's Book,Books,Penguin,547.64,5789
Cosco Sportswear,Sports,Cosco,1738.45,5790
Britannia Staples,Grocery,Britannia,708.24,5791
Maybelline Men's Haircare,Beauty,Maybelline,2834.94,5792
Reynolds Fiction,Books,Reynolds,389.6,5793
Cosco Gym Equipment,Sports,Cosco,3567.83,5794
Reynolds Non-fiction,Books,Reynolds,1017.37,5795
Nykaa Women's Makeup,Beauty,Nykaa,7408.26,5796
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,524.25,5797
Decathlon Sportswear,Sports,Decathlon,2003.83,5798
Dove Men's Skincare,Beauty,Dove,3439.01,5799
Cosco Sportswear,Sports,Cosco,1367.32,5800
Vivo Tablet,Electronics,Vivo,5900.48,5801
Organic India Snacks,Grocery,Organic India,1151.84,5802
Cosco Gym Equipment,Sports,Cosco,10859.35,5803
Parle Beverages,Grocery,Parle,5781.53,5804
Parle Staples,Grocery,Parle,717.28,5805
Levi's Women's T-shirt,Fashion,Levi's,3180.69,5806
Classmate Self-help,Books,Classmate,450.24,5807
Vivo Smart Watch,Electronics,Vivo,1347.6,5808
Nivia Outdoor Gear,Sports,Nivia,1336.49,5809
Nike Outdoor Gear,Sports,Nike,5312.11,5810
Cosco Yoga Accessories,Sports,Cosco,19410.62,5811
ITC Snacks,Grocery,ITC,168.98,5812
Organic India Snacks,Grocery,Organic India,579.36,5813
Adidas Saree,Fashion,Adidas,4600.71,5814
Classmate Fiction,Books,Classmate,2193.43,5815
Parker Self-help,Books,Parker,4779.78,5816
IKEA Bedding,Home,IKEA,13090.23,5817
Sony Headphones,Electronics,Sony,8815.38,5818
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,11592.05,5819
Reynolds Non-fiction,Books,Reynolds,404.69,5820
Parle Beverages,Grocery,Parle,2184.52,5821
Penguin Self-help,Books,Penguin,3298.43,5822
Amul Beverages,Grocery,Amul,624.18,5823
Britannia Organic Product,Grocery,Britannia,980.9,5824
Nivea Men's Skincare,Beauty,Nivea,7210.46,5825
Classmate Children's Book,Books,Classmate,152.0,5826
Maybelline Women's Haircare,Beauty,Maybelline,2866.54,5827
Adidas Gym Equipment,Sports,Adidas,4508.86,5828
Nike Gym Equipment,Sports,Nike,2201.36,5829
Garnier Women's Haircare,Beauty,Garnier,514.52,5830
Harper Collins Academic,Books,Harper Collins,249.47,5831
Zara Men's Kurta,Fashion,Zara,2382.0,5832
Puma Sportswear,Sports,Puma,1312.93,5833
Nike Outdoor Gear,Sports,Nike,4363.81,5834
Pepe Jeans Saree,Fashion,Pepe Jeans,4802.8,5835
Parle Staples,Grocery,Parle,907.1,5836
Parker Children's Book,Books,Parker,838.19,5837
Classmate Children's Book,Books,Classmate,3570.43,5838
Reynolds Fiction,Books,Reynolds,1783.36,5839
Nivea Men's Grooming Kit,Beauty,Nivea,7251.92,5840
Cosco Sportswear,Sports,Cosco,4572.45,5841
Classmate Fiction,Books,Classmate,10.57,5842
Fabfurnish Bedding,Home,Fabfurnish,4108.54,5843
Nykaa Men's Skincare,Beauty,Nykaa,445.22,5844
Decathlon Sportswear,Sports,Decathlon,2572.93,5845
Harper Collins Self-help,Books,Harper Collins,1825.57,5846
Amul Snacks,Grocery,Amul,177.23,5847
Harper Collins Children's Book,Books,Harper Collins,3436.03,5848
Parker Non-fiction,Books,Parker,3704.39,5849
L'Oreal Women's Skincare,Beauty,L'Oreal,513.25,5850
Harper Collins Fiction,Books,Harper Collins,176.67,5851
Harper Collins Academic,Books,Harper Collins,482.01,5852
Adidas Sportswear,Sports,Adidas,609.42,5853
Nestle Beverages,Grocery,Nestle,672.85,5854
Nestle Organic Product,Grocery,Nestle,852.09,5855
Classmate Non-fiction,Books,Classmate,942.44,5856
L'Oreal Women's Haircare,Beauty,L'Oreal,44.37,5857
Nivea Men's Grooming Kit,Beauty,Nivea,3080.57,5858
Cosco Outdoor Gear,Sports,Cosco,4051.3,5859
Parker Fiction,Books,Parker,916.9,5860
Apple Tablet,Electronics,Apple,2587.11,5861
Biotique Men's Perfume,Beauty,Biotique,1092.07,5862
Adidas Gym Equipment,Sports,Adidas,14397.54,5863
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,1327.3,5864
Harper Collins Fiction,Books,Harper Collins,58.39,5865
Parle Beverages,Grocery,Parle,729.97,5866
Adidas Sportswear,Sports,Adidas,79614.35,5867
L'Oreal Men's Haircare,Beauty,L'Oreal,1850.34,5868
Dove Men's Perfume,Beauty,Dove,649.75,5869
Vivo Laptop,Electronics,Vivo,14387.84,5870
Parker Self-help,Books,Parker,2291.66,5871
Nestle Snacks,Grocery,Nestle,478.01,5872
Maybelline Men's Perfume,Beauty,Maybelline,282.55,5873
Godrej Furniture,Home,Godrej,10060.98,5874
Vivo Tablet,Electronics,Vivo,3016.08,5875
OnePlus Smartphone,Electronics,OnePlus,2793.31,5876
Dove Women's Perfume,Beauty,Dove,3237.48,5877
Adidas Yoga Accessories,Sports,Adidas,2755.92,5878
Classmate Fiction,Books,Classmate,355.18,5879
Nike Outdoor Gear,Sports,Nike,679.51,5880
Realme Smartphone,Electronics,Realme,5080.66,5881
Puma Yoga Accessories,Sports,Puma,30259.34,5882
Fabfurnish Kitchen Appliance,Home,Fabfurnish,10157.2,5883
Nestle Snacks,Grocery,Nestle,172.66,5884
Godrej Furniture,Home,Godrej,2206.95,5885
Maybelline Men's Grooming Kit,Beauty,Maybelline,544.14,5886
Parker Non-fiction,Books,Parker,317.18,5887
Penguin Children's Book,Books,Penguin,791.18,5888
Puma Sportswear,Sports,Puma,85745.02,5889
Nivea Men's Perfume,Beauty,Nivea,652.73,5890
Nike Yoga Accessories,Sports,Nike,1384.82,5891
Organic India Beverages,Grocery,Organic India,3568.59,5892
ITC Beverages,Grocery,ITC,546.39,5893
Maybelline Men's Grooming Kit,Beauty,Maybelline,2055.58,5894
Harper Collins Academic,Books,Harper Collins,4703.39,5895
Patanjali Staples,Grocery,Patanjali,1.99,5896
Lenovo Smart Watch,Electronics,Lenovo,14494.01,5897
L'Oreal Men's Grooming Kit,Beauty,L'Oreal,549.0,5898
Parker Children's Book,Books,Parker,179.79,5899
Dove Women's Makeup,Beauty,Dove,385.77,5900
Biotique Men's Perfume,Beauty,Biotique,1718.44,5901
Decathlon Yoga Accessories,Sports,Decathlon,44032.41,5902
Patanjali Staples,Grocery,Patanjali,7.16,5903
Adidas Yoga Accessories,Sports,Adidas,4769.56,5904
Garnier Men's Perfume,Beauty,Garnier,1272.62,5905
Reebok Sportswear,Sports,Reebok,1639.62,5906
Nike Outdoor Gear,Sports,Nike,3228.54,5907
Reebok Yoga Accessories,Sports,Reebok,4170.41,5908
Dove Women's Perfume,Beauty,Dove,60881.97,5909
Puma Gym Equipment,Sports,Puma,614.71,5910
Adidas Gym Equipment,Sports,Adidas,4624.85,5911
Organic India Snacks,Grocery,Organic India,857.31,5912
Nivia Yoga Accessories,Sports,Nivia,8989.21,5913
Prestige Storage Solution,Home,Prestige,4378.26,5914
Penguin Fiction,Books,Penguin,431.39,5915
Parker Fiction,Books,Parker,747.05,5916
Puma Outdoor Gear,Sports,Puma,483.91,5917
Whirlpool Furniture,Home,Whirlpool,2080.32,5918
Harper Collins Non-fiction,Books,Harper Collins,4820.26,5919
Reynolds Academic,Books,Reynolds,2884.87,5920
Nivia Outdoor Gear,Sports,Nivia,2784.85,5921
Parle Snacks,Grocery,Parle,2418.46,5922
Classmate Non-fiction,Books,Classmate,1461.71,5923
Amul Organic Product,Grocery,Amul,376.77,5924
Parker Fiction,Books,Parker,3394.31,5925
ITC Organic Product,Grocery,ITC,347.63,5926
Amul Beverages,Grocery,Amul,4648.0,5927
Lakme Men's Grooming Kit,Beauty,Lakme,978.62,5928
Nykaa Men's Haircare,Beauty,Nykaa,409.01,5929
Organic India Snacks,Grocery,Organic India,22.68,5930
ITC Organic Product,Grocery,ITC,3173.56,5931
Organic India Organic Product,Grocery,Organic India,234.31,5932
Harper Collins Academic,Books,Harper Collins,1054.82,5933
Harper Collins Children's Book,Books,Harper Collins,2219.95,5934
Levi's Women's Jeans,Fashion,Levi's,4164.57,5935
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,1635.08,5936
Reynolds Children's Book,Books,Reynolds,222.08,5937
ITC Staples,Grocery,ITC,231.24,5938
OnePlus Tablet,Electronics,OnePlus,12820.19,5939
Nivia Outdoor Gear,Sports,Nivia,1019.98,5940
Tata Staples,Grocery,Tata,1187.54,5941
Sony Tablet,Electronics,Sony,13445.89,5942
Biotique Men's Skincare,Beauty,Biotique,4426.01,5943
Godrej Furniture,Home,Godrej,9191.15,5944
Nestle Organic Product,Grocery,Nestle,719.58,5945
Penguin Self-help,Books,Penguin,366.83,5946
Samsung Laptop,Electronics,Samsung,4181.55,5947
OnePlus Tablet,Electronics,OnePlus,1969.56,5948
Tata Snacks,Grocery,Tata,4466.02,5949
Decathlon Sportswear,Sports,Decathlon,41838.62,5950
Boat Smart Watch,Electronics,Boat,5742.66,5951
Prestige Home Decor,Home,Prestige,8617.98,5952
Decathlon Outdoor Gear,Sports,Decathlon,893.84,5953
Sony Tablet,Electronics,Sony,7334.92,5954
Patanjali Beverages,Grocery,Patanjali,802.42,5955
Home Centre Storage Solution,Home,Home Centre,10298.06,5956
Tata Beverages,Grocery,Tata,4018.63,5957
Amul Beverages,Grocery,Amul,162.58,5958
Penguin Non-fiction,Books,Penguin,3334.15,5959
Adidas Women's Footwear,Fashion,Adidas,3540.33,5960
Harper Collins Self-help,Books,Harper Collins,4478.92,5961
Parle Beverages,Grocery,Parle,8424.26,5962
Britannia Staples,Grocery,Britannia,3957.98,5963
Reynolds Academic,Books,Reynolds,4292.1,5964
Parle Organic Product,Grocery,Parle,2.22,5965
Penguin Fiction,Books,Penguin,4980.6,5966
Lakme Men's Grooming Kit,Beauty,Lakme,688.7,5967
Parker Academic,Books,Parker,4022.39,5968
Decathlon Outdoor Gear,Sports,Decathlon,7657.76,5969
Amul Organic Product,Grocery,Amul,733.35,5970
Penguin Academic,Books,Penguin,543.71,5971
Harper Collins Non-fiction,Books,Harper Collins,979.93,5972
JBL Camera,Electronics,JBL,14711.08,5973
Penguin Children's Book,Books,Penguin,999.86,5974
H&M Women's T-shirt,Fashion,H&M,2597.52,5975
Patanjali Organic Product,Grocery,Patanjali,1656.57,5976
Classmate Fiction,Books,Classmate,1913.05,5977
Whirlpool Storage Solution,Home,Whirlpool,8452.96,5978
Penguin Self-help,Books,Penguin,312.34,5979
Xiaomi Laptop,Electronics,Xiaomi,13437.72,5980
Dove Men's Perfume,Beauty,Dove,75834.73,5981
Patanjali Beverages,Grocery,Patanjali,7650.49,5982
Sugar Cosmetics Women's Haircare,Beauty,Sugar Cosmetics,651.92,5983
Parle Staples,Grocery,Parle,1569.39,5984
Sugar Cosmetics Men's Skincare,Beauty,Sugar Cosmetics,587.1,5985
Patanjali Staples,Grocery,Patanjali,1021.67,5986
Parker Non-fiction,Books,Parker,4502.44,5987
Classmate Fiction,Books,Classmate,739.27,5988
Reebok Outdoor Gear,Sports,Reebok,1422.98,5989
Adidas Sportswear,Sports,Adidas,2115.83,5990
Penguin Academic,Books,Penguin,2668.93,5991
Nivia Gym Equipment,Sports,Nivia,980.95,5992
Decathlon Gym Equipment,Sports,Decathlon,3034.78,5993
Classmate Non-fiction,Books,Classmate,2400.42,5994
Whirlpool Bedding,Home,Whirlpool,4393.67,5995
Classmate Non-fiction,Books,Classmate,609.44,5996
Parker Academic,Books,Parker,708.9,5997
Fabfurnish Kitchen Appliance,Home,Fabfurnish,1784.56,5998
Nestle Staples,Grocery,Nestle,433.88,5999
Biotique Men's Perfume,Beauty,Biotique,2506.88,6000
Biotique Women's Skincare,Beauty,Biotique,743.24,6001
Organic India Beverages,Grocery,Organic India,292.93,6002
IKEA Bedding,Home,IKEA,1766.93,6003
Parker Academic,Books,Parker,991.01,6004
Penguin Fiction,Books,Penguin,730.63,6005
Biotique Men's Haircare,Beauty,Biotique,966.66,6006
Decathlon Sportswear,Sports,Decathlon,1377.65,6007
Mamaearth Men's Grooming Kit,Beauty,Mamaearth,827.49,6008
L'Oreal Men's Perfume,Beauty,L'Oreal,2087.14,6009
Parker Children's Book,Books,Parker,679.95,6010
IKEA Storage Solution,Home,IKEA,4179.99,6011
Adidas Yoga Accessories,Sports,Adidas,1998.83,6012
Nivea Men's Haircare,Beauty,Nivea,470.69,6013
Reynolds Non-fiction,Books,Reynolds,529.48,6014
Nykaa Men's Skincare,Beauty,Nykaa,909.33,6015
Amul Beverages,Grocery,Amul,432.63,6016
ITC Organic Product,Grocery,ITC,2504.71,6017
Tata Beverages,Grocery,Tata,33.24,6018
Tata Snacks,Grocery,Tata,3517.46,6019
Adidas Gym Equipment,Sports,Adidas,172.02,6020
Cosco Yoga Accessories,Sports,Cosco,1402.62,6021
Decathlon Sportswear,Sports,Decathlon,1365.21,6022
Patanjali Snacks,Grocery,Patanjali,610.88,6023
Dove Men's Perfume,Beauty,Dove,3903.89,6024
Nestle Snacks,Grocery,Nestle,98.88,6025
Classmate Children's Book,Books,Classmate,277.74,6026
Reebok Outdoor Gear,Sports,Reebok,2222.31,6027
ITC Snacks,Grocery,ITC,4294.07,6028
Britannia Organic Product,Grocery,Britannia,4203.0,6029
Nestle Organic Product,Grocery,Nestle,966.96,6030
Parle Snacks,Grocery,Parle,797.82,6031
Mamaearth Women's Skincare,Beauty,Mamaearth,4408.37,6032
Britannia Beverages,Grocery,Britannia,466.66,6033
L'Oreal Men's Skincare,Beauty,L'Oreal,194.57,6034
L'Oreal Men's Grooming Kit,Beauty,L'Oreal,3571.69,6035
Reebok Gym Equipment,Sports,Reebok,745.2,6036
Harper Collins Academic,Books,Harper Collins,947.93,6037
Tata Staples,Grocery,Tata,7463.57,6038
Adidas Gym Equipment,Sports,Adidas,2913.88,6039
Amul Snacks,Grocery,Amul,809.17,6040
Decathlon Gym Equipment,Sports,Decathlon,4692.72,6041
L'Oreal Men's Haircare,Beauty,L'Oreal,585.69,6042
Mamaearth Men's Perfume,Beauty,Mamaearth,830.28,6043
Organic India Beverages,Grocery,Organic India,3930.02,6044
Patanjali Organic Product,Grocery,Patanjali,2290.54,6045
Decathlon Outdoor Gear,Sports,Decathlon,10970.07,6046
Biotique Men's Haircare,Beauty,Biotique,16954.06,6047
Parle Beverages,Grocery,Parle,1068.19,6048
Nykaa Men's Skincare,Beauty,Nykaa,70056.18,6049
Tata Beverages,Grocery,Tata,11926.37,6050
Reynolds Children's Book,Books,Reynolds,303.81,6051
Reebok Outdoor Gear,Sports,Reebok,1605.56,6052
Amul Staples,Grocery,Amul,236.17,6053
Biotique Men's Grooming Kit,Beauty,Biotique,609.37,6054
Nestle Staples,Grocery,Nestle,622.74,6055
Decathlon Gym Equipment,Sports,Decathlon,10419.18,6056
Dove Men's Haircare,Beauty,Dove,4749.69,6057
Zara Men's Footwear,Fashion,Zara,1903.1,6058
Maybelline Men's Perfume,Beauty,Maybelline,654.81,6059
Nivea Men's Skincare,Beauty,Nivea,404.15,6060
Decathlon Gym Equipment,Sports,Decathlon,8568.34,6061
Harper Collins Children's Book,Books,Harper Collins,748.3,6062
Vivo Smart Watch,Electronics,Vivo,5691.85,6063
Penguin Non-fiction,Books,Penguin,1113.47,6064
Parle Staples,Grocery,Parle,456.04,6065
ITC Organic Product,Grocery,ITC,636.49,6066
Parker Non-fiction,Books,Parker,577.64,6067
Fabfurnish Storage Solution,Home,Fabfurnish,3689.1,6068
Puma Sportswear,Sports,Puma,4029.92,6069
Decathlon Sportswear,Sports,Decathlon,3132.87,6070
Nike Women's Jeans,Fashion,Nike,2418.22,6071
Parle Staples,Grocery,Parle,1252.69,6072
Nestle Staples,Grocery,Nestle,3243.88,6073
Nivia Yoga Accessories,Sports,Nivia,4826.74,6074
Garnier Men's Skincare,Beauty,Garnier,4583.11,6075
Penguin Self-help,Books,Penguin,981.56,6076
Penguin Children's Book,Books,Penguin,412.9,6077
Parle Beverages,Grocery,Parle,531.23,6078
Parle Staples,Grocery,Parle,1837.82,6079
Tata Beverages,Grocery,Tata,461.73,6080
Parker Non-fiction,Books,Parker,169.11,6081
Parle Snacks,Grocery,Parle,2.57,6082
Parle Beverages,Grocery,Parle,4432.14,6083
Organic India Organic Product,Grocery,Organic India,4774.94,6084
Reebok Outdoor Gear,Sports,Reebok,40994.17,6085
IKEA Furniture,Home,IKEA,2753.59,6086
Sugar Cosmetics Men's Grooming Kit,Beauty,Sugar Cosmetics,4705.43,6087
Puma Outdoor Gear,Sports,Puma,326.41,6088
Britannia Beverages,Grocery,Britannia,838.9,6089
Mamaearth Men's Haircare,Beauty,Mamaearth,4457.39,6090
Penguin Fiction,Books,Penguin,2996.79,6091
Parker Academic,Books,Parker,2513.42,6092
Apple Headphones,Electronics,Apple,2237.63,6093
L'Oreal Men's Grooming Kit,Beauty,L'Oreal,13453.5,6094
Nike Outdoor Gear,Sports,Nike,1417.97,6095
Nike Yoga Accessories,Sports,Nike,1543.85,6096
Cosco Gym Equipment,Sports,Cosco,472.56,6097
